Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State,Listing Price (USD),Year
Beneteau,Oceanis 40,40,USA,Maryland,"$159,900",2011
Beneteau,First 40 CR,40,Europe,Netherlands,"$169,450",2011
Beneteau,Oceanis 40,40,USA,New York,"$170,048",2011
Beneteau,Oceanis 40,40,USA,South Carolina,"$129,900",2011
Beneteau,First 40,40,Europe,Spain,"$179,775",2011
Beneteau,First 40,40,Europe,Sweden,"$201,732",2011
Beneteau,First 40,40,Europe,United Kingdom,"$59,535",2011
Beneteau,Oceanis 43,43,Europe,Croatia,"$115,396",2011
Beneteau,Oceanis 43,43,Europe,Greece,"$115,396",2011
Beneteau,Oceanis 43 Family,43,Europe,Greece,"$109,323",2011
Beneteau,43,43,USA,South Carolina,"$130,000",2011
Beneteau,Oceanis 43,43,Caribbean,U.S. Virgin Islands,"$129,000",2011
Beneteau,First 45,46,Europe,Turkey,"$194,351",2011
Beneteau,Oceanis 46,47,USA,Connecticut,"$219,000",2011
Beneteau,Oceanis 46,47,Europe,Croatia,"$156,696",2011
Beneteau,Oceanis 50 F G5,49,Caribbean,British Virgin Islands,"$179,000",2011
Beneteau,Oceanis 50,49,Europe,Croatia,"$176,138",2011
Beneteau,Oceanis 50.5,49,Europe,Croatia,"$169,450",2011
Beneteau,Oceanis 50,49,Europe,France,"$205,292",2011
Beneteau,Oceanis 50 Family,49,Europe,Greece,"$217,431",2011
Beneteau,Oceanis 50,49,Europe,Greece,"$185,856",2011
Beneteau,Oceanis 50 Family,49,Europe,Greece,"$170,000",2011
Beneteau,Oceanis 50,49,USA,Hawaii,"$275,000",2011
Beneteau,Oceanis 50,49,Europe,Sweden,"$309,582",2011
Beneteau,Oceanis 50,49,Europe,Turkey,"$224,728",2011
Beneteau,Oceanis 50.5,50,Europe,Croatia,"$182,204",2011
Beneteau,Oceanis 50.5,50,Europe,Croatia,"$174,309",2011
Beneteau,Oceanis 50.5,50,Europe,Croatia,"$170,057",2011
Beneteau,Oceanis 54,54,Europe,Malta,"$267,197",2011
Beneteau,First 45,45,Caribbean,Martinique,"$194,422",2011
Beneteau,Oceanis 50,49,Caribbean,Antigua and Barbuda,"$185,000",2011
Catalina,375,38,Europe,Netherlands,"$173,094",2011
Catalina,42 MK II,42,USA,Texas,"$189,000",2011
Catalina,445,44,Europe,Italy,"$204,069",2011
Contest,45CS,45,Europe,Netherlands,"$504,099",2011
Contest,45CS,45,Europe,Spain,"$504,099",2011
Dehler,41,40,Europe,Netherlands,"$206,377",2011
Dehler,41,40,Europe,Turkey,"$200,425",2011
Dehler,45,45,Europe,Sweden,"$201,732",2011
Delphia,40,39,Europe,France,"$194,401",2011
Dufour,405 GL,40,Caribbean,Antigua and Barbuda,"$91,135",2011
Dufour,405 GL,40,Europe,France,"$133,617",2011
Dufour,405,40,Caribbean,Grenada,"$91,106",2011
Dufour,40e Performance,40,Europe,Italy,"$163,984",2011
Dufour,425 GL,42,Europe,Malta,"$163,962",2011
Dufour,445 GL,44,Europe,France,"$236,926",2011
Dufour,45 Performance,45,Europe,France,"$182,204",2011
Dufour,455,45,Europe,France,"$170,101",2011
Dufour,45e Performance,45,Caribbean,Guadeloupe,"$229,578",2011
Dufour,455,45,Europe,Malta,"$170,101",2011
Dufour,455 GL,45,Europe,Malta,"$166,413",2011
Dufour,455 GL,45,Europe,Portugal,"$194,401",2011
Dufour,45e Performance,45,Europe,Slovenia,"$157,889",2011
Dufour,525 GL,50,Europe,Greece,"$302,459",2011
Elan,444 Impression,45,Europe,Croatia,"$143,334",2011
Elan,444 Impression,45,Europe,Greece,"$127,543",2011
Grand Soleil,43,43,Europe,Germany,"$273,307",2011
Grand Soleil,46,47,Europe,Italy,"$267,233",2011
Grand Soleil,46,47,Europe,Turkey,"$334,042",2011
Grand Soleil,54,53,Europe,Croatia,"$479,805",2011
Grand Soleil,56 EXTREME,55,Europe,Italy,"$498,045",2011
Grand Soleil,56,55,Europe,Italy,"$498,026",2011
Hanse,400,40,Europe,United Kingdom,"$139,884",2011
Hanse,445,44,Europe,Italy,"$181,036",2011
Hanse,445,44,Europe,Spain,"$193,186",2011
Hanse,470,47,Europe,Italy,"$230,851",2011
Hanse,495,50,Europe,Croatia,"$182,204",2011
Hanse,495,50,Europe,Croatia,"$180,965",2011
Hanse,495,50,Europe,Spain,"$358,335",2011
Hanse,495,50,Europe,Croatia,"$180,990",2011
Hunter,39,39,USA,California,"$155,000",2011
Hunter,50 Center Cockpit,50,USA,Maryland,"$277,500",2011
Hunter,50,50,USA,North Carolina,"$284,900",2011
J Boats,J 122,43,Europe,United Kingdom,"$287,721",2011
Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$129,235",2011
Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$109,350",2011
Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$103,275",2011
Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$84,421",2011
Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$84,410",2011
Jeanneau,Sun Odyssey 409,40,Europe,Italy,"$143,334",2011
Jeanneau,Sun Odyssey 409,40,Europe,Netherlands,"$156,696",2011
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$145,801",2011
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$145,744",2011
Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$146,958",2011
Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$120,239",2011
Jeanneau,Sun Odyssey 44i,45,Europe,Croatia,"$115,425",2011
Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$115,396",2011
Jeanneau,Sun Odyssey 45 DS,45,USA,Maryland,"$245,000",2011
Jeanneau,Sun Odyssey 45 DS,45,USA,Maryland,"$240,000",2011
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$210,142",2011
Jeanneau,Sun Odyssey 44i,45,Europe,Turkey,"$156,736",2011
Jeanneau,Sun Odyssey 45 DS,45,Europe,United Kingdom,"$213,192",2011
Jeanneau,Sun Odyssey 44i,45,USA,Washington,"$169,000",2011
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$153,052",2011
Jeanneau,Sun Odyssey 50 DS,49,Europe,Italy,"$255,096",2011
Jeanneau,Sun Odyssey 50 DS,49,USA,Ohio,"$279,900",2011
Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,"$249,013",2011
Jeanneau,53,53,Europe,Croatia,"$261,160",2011
Jeanneau,53,53,Europe,Croatia,"$249,782",2011
Jeanneau,53,53,Europe,Croatia,"$236,875",2011
Jeanneau,53,53,Europe,Croatia,"$236,866",2011
Jeanneau,53,53,Europe,Croatia,"$229,578",2011
Jeanneau,53,53,Europe,Croatia,"$212,572",2011
Jeanneau,53,53,Europe,Croatia,"$200,433",2011
Jeanneau,53,53,Europe,Croatia,"$200,425",2011
Jeanneau,53,53,Europe,Croatia,"$199,818",2011
Jeanneau,53,53,Europe,Croatia,"$168,850",2011
Jeanneau,53,53,Europe,Denmark,"$341,932",2011
Jeanneau,53,53,Europe,France,"$267,233",2011
Jeanneau,53,53,Europe,Greece,"$326,766",2011
Jeanneau,53,53,Europe,Greece,"$176,138",2011
Jeanneau,53,53,Europe,Spain,"$291,406",2011
Jeanneau,53,53,Europe,Turkey,"$241,725",2011
Moody,45 DS,45,Europe,Spain,"$386,305",2011
Morris,M42,42,USA,Maine,"$497,000",2011
Oyster,54,54,Europe,Spain,"$839,360",2011
Rustler,44,44,Europe,United Kingdom,"$492,394",2011
Sabre,456 MK II,46,USA,California,"$509,000",2011
Sly,48C,48,Europe,Italy,"$303,674",2011
Tartan,4000,40,USA,New York,"$359,000",2011
Tartan,4300,43,USA,Illinois,"$475,000",2011
Tofinou,12,39,Europe,Spain,"$182,251",2011
Vismara,V50,50,Europe,Italy,"$479,805",2011
Vismara,V50,50,Europe,Italy,"$467,658",2011
X-Yachts,Xc 50,50,Europe,Italy,"$570,907",2011
X-Yachts,Xc 50,50,Europe,Portugal,"$631,642",2011
Bavaria,40S Cruiser,40,Europe,Croatia,"$168,893",2012
Bavaria,40S Cruiser,40,Europe,Croatia,"$132,013",2012
Bavaria,40S Cruiser,40,Europe,Croatia,"$116,975",2012
Bavaria,40S Cruiser,40,Europe,Croatia,"$84,807",2012
Bavaria,40 Cruiser,40,Europe,Germany,"$128,791",2012
Bavaria,40 Cruiser,40,Europe,Greece,"$133,313",2012
Bavaria,40S Cruiser,40,Europe,Greece,"$109,308",2012
Bavaria,40 Cruiser,40,Europe,Greece,"$97,200",2012
Bavaria,40 Cruiser,40,Caribbean,Grenada,"$92,500",2012
Bavaria,40 Cruiser,40,Caribbean,Saint Vincent and the Grenadines,"$92,500",2012
Bavaria,45 Cruiser,44,Europe,Croatia,"$136,081",2012
Bavaria,45 Cruiser,44,Europe,Croatia,"$133,651",2012
Bavaria,45 Cruiser,44,Europe,Greece,"$132,402",2012
Bavaria,50 Cruiser,49,Europe,Croatia,"$144,549",2012
Bavaria,56 Cruiser,54,Europe,Greece,"$264,804",2012
Bavaria,56 Cruiser,54,Europe,Greece,"$242,939",2012
Bavaria,56 Cruiser,54,Europe,Greece,"$241,725",2012
Bavaria,56 Cruiser,54,Europe,Spain,"$358,350",2012
Bavaria,56 Cruiser,54,Europe,Spain,"$358,287",2012
Bavaria,56 Cruiser,54,Europe,Spain,"$321,895",2012
Bavaria,56 Cruiser,54,Europe,Spain,"$303,674",2012
Bavaria,56 Cruiser,54,Europe,Spain,"$279,380",2012
Beneteau,Oceanis 41,40,Europe,France,"$145,801",2012
Beneteau,Oceanis 41,40,Caribbean,Martinique,"$139,000",2012
Beneteau,Oceanis 41,40,USA,New York,"$199,500",2012
Beneteau,Oceanis 41,40,Europe,Spain,"$163,863",2012
Beneteau,First 40,40,Europe,United Kingdom,"$106,562",2012
Beneteau,Sense 43,43,USA,California,"$219,000",2012
Beneteau,Sense 43,43,Europe,Italy,"$180,990",2012
Beneteau,Oceanis 45,45,Europe,France,"$194,325",2012
Beneteau,Oceanis 45,45,Europe,Greece,"$182,204",2012
Beneteau,Oceanis 45,45,Europe,Greece,"$170,101",2012
Beneteau,Oceanis 45,45,Caribbean,Grenada,"$165,000",2012
Beneteau,Oceanis 45,45,USA,Louisiana,"$229,000",2012
Beneteau,Oceanis 45,45,Europe,Netherlands,"$241,725",2012
Beneteau,Oceanis 45,45,Europe,Spain,"$217,431",2012
Beneteau,Oceanis 45,45,Europe,Turkey,"$229,546",2012
Beneteau,Sense 46,46,Europe,France,"$321,895",2012
Beneteau,Oceanis 48,48,Europe,Greece,"$208,928",2012
Beneteau,Oceanis 48,48,Europe,Greece,"$206,498",2012
Beneteau,Oceanis 48,48,Europe,Greece,"$200,425",2012
Beneteau,Sense 50,49,USA,California,"$399,650",2012
Beneteau,Sense 50,49,USA,California,"$375,000",2012
Beneteau,Oceanis 50 Family,49,Europe,Croatia,"$167,635",2012
Beneteau,Sense 50,49,Europe,France,"$423,929",2012
Beneteau,Sense 50,49,Europe,France,"$326,753",2012
Beneteau,Sense 50,49,Europe,France,"$326,709",2012
Beneteau,Oceanis 50,49,Europe,Italy,"$206,507",2012
Beneteau,Oceanis 50,49,Europe,Italy,"$206,498",2012
Beneteau,Oceanis 54,54,Caribbean,British Virgin Islands,"$215,000",2012
Beneteau,Oceanis 54,54,Europe,Greece,"$241,725",2012
Beneteau,Oceanis 54,54,Europe,Greece,"$224,719",2012
Beneteau,Sense 55,56,Europe,France,"$352,262",2012
Beneteau,Oceanis 45,45,Caribbean,Saint Vincent and the Grenadines,"$165,000",2012
Catalina,385,38,USA,California,"$199,000",2012
Catalina,445,44,Europe,Italy,"$218,645",2012
Dehler,41,40,Europe,France,"$193,137",2012
Dehler,41,40,Europe,United Kingdom,"$199,823",2012
Dufour,405 GL,40,Europe,Greece,"$103,249",2012
Dufour,405 GL,40,Europe,Malta,"$164,026",2012
Dufour,525 GL,50,Europe,Estonia,"$510,172",2012
Dufour,525 GL,50,Europe,Spain,"$394,776",2012
Elan,IMPRESSION 394,39,Europe,Croatia,"$144,549",2012
Elan,444 Impression,45,Europe,Croatia,"$115,396",2012
Grand Soleil,39,40,Europe,France,"$259,945",2012
Grand Soleil,39,40,Caribbean,Trinidad and Tobago,"$267,331",2012
Grand Soleil,50,49,Europe,France,"$448,223",2012
Grand Soleil,50,49,Europe,France,"$445,794",2012
Grand Soleil,50,49,Europe,Jersey,"$393,034",2012
Hallberg-Rassy,48,49,Europe,Sweden,"$708,144",2012
Hallberg-Rassy,54,55,Europe,Greece,"$1,080,933",2012
Hanse,400,40,Europe,Greece,"$151,837",2012
Hanse,445,44,Europe,Croatia,"$145,764",2012
Hanse,445,44,Europe,France,"$212,572",2012
Hanse,445,44,Europe,Germany,"$241,360",2012
Hanse,445,44,Caribbean,Grenada,"$145,000",2012
Hanse,445,44,Caribbean,Sint Maarten (Dutch part),"$169,000",2012
Hanse,445,44,Europe,Spain,"$203,845",2012
Hanse,445,44,Europe,Turkey,"$157,708",2012
Hanse,470,47,Europe,Germany,"$216,271",2012
Hanse,545,53,Europe,Netherlands,"$361,980",2012
Hanse,495,50,Europe,Croatia,"$205,284",2012
Hunter,45 DS,45,USA,Florida,"$189,900",2012
Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$92,912",2012
Jeanneau,Sun Odyssey 409,40,USA,New Jersey,"$189,000",2012
Jeanneau,Sun Odyssey 409,40,Europe,United Kingdom,"$179,937",2012
Jeanneau,Sun Odyssey 409,40,Europe,United Kingdom,"$179,900",2012
Jeanneau,409,41,USA,California,"$219,000",2012
Jeanneau,Sun Odyssey 42 DS,42,Europe,Greece,"$151,876",2012
Jeanneau,Sun Odyssey 42 DS,42,USA,Maryland,"$195,000",2012
Jeanneau,Sun Odyssey 439,43,USA,California,"$197,777",2012
Jeanneau,Sun Odyssey 439,43,Europe,Croatia,"$139,671",2012
Jeanneau,Sun Odyssey 439,43,Europe,Croatia,"$133,009",2012
Jeanneau,Sun Odyssey 439,43,Europe,Germany,"$168,820",2012
Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$176,131",2012
Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$170,034",2012
Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$121,453",2012
Jeanneau,Sun Odyssey 439,43,Europe,Italy,"$145,764",2012
Jeanneau,Sun Odyssey 439,43,USA,Rhode Island,"$129,500",2012
Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$236,866",2012
Jeanneau,Sun Odyssey 44 DS,44,USA,Louisiana,"$235,000",2012
Jeanneau,Sun Odyssey 44 DS,44,USA,Ohio,"$249,000",2012
Jeanneau,Sun Odyssey 44 DS,44,Europe,United Kingdom,"$251,808",2012
Jeanneau,Sun Odyssey 45 DS,45,USA,Florida,"$199,000",2012
Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$241,725",2012
Jeanneau,Sun Odyssey 50 DS,49,Europe,Turkey,"$273,307",2012
Jeanneau,Sun Odyssey 509,50,Europe,Italy,"$242,939",2012
Jeanneau,Sun Odyssey 509,50,USA,New York,"$349,000",2012
Jeanneau,509,50,Europe,Spain,"$352,351",2012
Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$352,276",2012
Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$236,866",2012
Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$180,990",2012
Jeanneau,53,53,Europe,Croatia,"$413,013",2012
Jeanneau,53,53,Europe,Croatia,"$249,023",2012
Jeanneau,53,53,Europe,Croatia,"$230,761",2012
Jeanneau,53,53,Europe,Croatia,"$191,930",2012
Jeanneau,53,53,Europe,Croatia,"$191,922",2012
Jeanneau,53,53,Europe,Slovenia,"$388,718",2012
Jeanneau,53,53,Europe,Slovenia,"$388,703",2012
Passport,Vista 545 Center Cockpit,54,USA,Maryland,"$935,000",2012
Sly,47,47,Europe,Italy,"$227,148",2012
Solaris,44,44,Europe,Italy,"$467,658",2012
Southerly,38,39,Europe,France,"$346,474",2012
Southerly,420,42,Europe,United Kingdom,"$479,634",2012
Tofinou,16,52,Europe,Spain,"$485,898",2012
X-Yachts,Xp 38,38,Europe,France,"$279,391",2012
X-Yachts,Xp 44,44,USA,Connecticut,"$475,000",2012
X-Yachts,Xp 44,44,Europe,Denmark,"$498,026",2012
X-Yachts,XP50,50,Europe,France,"$716,700",2012
X-Yachts,XP50,50,Europe,France,"$716,671",2012
X-Yachts,XP50,50,Europe,Italy,"$607,373",2012
X-Yachts,Xc 50,50,Europe,Italy,"$546,635",2012
Bavaria,40S Cruiser,40,Europe,Croatia,"$109,229",2013
Bavaria,40S Cruiser,40,Europe,Croatia,"$109,201",2013
Bavaria,40S Cruiser,40,Europe,Croatia,"$106,879",2013
Bavaria,40S Cruiser,40,Europe,Croatia,"$103,235",2013
Bavaria,40 Cruiser,40,Europe,Germany,"$132,436",2013
Bavaria,40 Cruiser,40,Europe,Greece,"$133,651",2013
Bavaria,41 Cruiser,40,Caribbean,Martinique,"$120,299",2013
Bavaria,45 Cruiser,44,Europe,Croatia,"$193,793",2013
Bavaria,45 Cruiser,44,Europe,Croatia,"$193,744",2013
Bavaria,45 Cruiser,44,Europe,Croatia,"$175,416",2013
Bavaria,45 Cruiser,44,Europe,Croatia,"$160,381",2013
Bavaria,45 Cruiser,44,Europe,Croatia,"$155,521",2013
Bavaria,45 Cruiser,44,Europe,Croatia,"$145,764",2013
Bavaria,45 Cruiser,44,Europe,Croatia,"$139,731",2013
Bavaria,45 Cruiser,44,Europe,Croatia,"$127,576",2013
Bavaria,45 Cruiser,44,Europe,Germany,"$179,821",2013
Bavaria,Vision 46,46,USA,California,"$234,900",2013
Bavaria,Vision 46,46,Europe,Spain,"$218,093",2013
Bavaria,Vision 46,46,Europe,Spain,"$217,486",2013
Bavaria,50 Cruiser,49,Europe,Greece,"$179,775",2013
Bavaria,56 Cruiser,54,Europe,Croatia,"$302,459",2013
Bavaria,56 Cruiser,54,Europe,Turkey,"$394,776",2013
Bavaria,45 Cruiser,45,Caribbean,Antigua and Barbuda,"$149,950",2013
Beneteau,Oceanis 41 Owners Version,40,USA,California,"$220,000",2013
Beneteau,Oceanis 41,40,USA,California,"$219,500",2013
Beneteau,Oceanis 41,40,Europe,Croatia,"$132,384",2013
Beneteau,Oceanis 41,40,USA,Florida,"$210,000",2013
Beneteau,Oceanis 41,40,USA,Maryland,"$229,000",2013
Beneteau,Oceanis 41,40,USA,New York,"$219,000",2013
Beneteau,Oceanis 45,45,Europe,Croatia,"$170,101",2013
Beneteau,Oceanis 45,45,Europe,France,"$291,527",2013
Beneteau,Oceanis 45,45,USA,Massachusetts,"$249,000",2013
Beneteau,Oceanis 45,45,Caribbean,Mexico,"$330,000",2013
Beneteau,Oceanis 48,48,Europe,Croatia,"$170,064",2013
Beneteau,Oceanis 48,48,USA,Washington,"$359,500",2013
Beneteau,Sense 50,49,Europe,Greece,"$346,988",2013
Beneteau,Sense 50,49,Europe,Greece,"$321,895",2013
Beneteau,Oceanis 50 Family,49,Europe,Turkey,"$224,719",2013
Beneteau,Oceanis 54,54,Europe,Turkey,"$309,098",2013
Beneteau,Oceanis 54,54,USA,,"$479,805",2013
Beneteau,OCEANIS 55,55,Europe,Croatia,"$460,370",2013
Beneteau,Oceanis 55,55,Europe,Greece,"$352,262",2013
Catalina,387,38,USA,Texas,"$219,999",2013
Catalina,385,39,USA,North Carolina,"$215,000",2013
Dehler,41,40,Europe,United Kingdom,"$219,832",2013
Delphia,46 cc,46,Europe,,"$314,606",2013
Dufour,380,38,Caribbean,U.S. Virgin Islands,"$99,950",2013
Dufour,410,40,Europe,France,"$160,318",2013
Dufour,410 GL,40,Europe,Italy,"$143,315",2013
Dufour,410 GL,40,USA,Maryland,"$220,000",2013
Dufour,40e Performance,40,Caribbean,Saint Kitts and Nevis,"$179,000",2013
Dufour,445 GL,44,Europe,Croatia,"$151,876",2013
Dufour,445 GL,44,Europe,Croatia,"$151,837",2013
Dufour,445 GL,44,Europe,Croatia,"$139,726",2013
Dufour,445 GL,44,Europe,Spain,"$240,477",2013
Dufour,445,44,Europe,Spain,"$229,578",2013
Dufour,445 GL,44,Europe,Spain,"$217,431",2013
Dufour,450 GL,44,Europe,Turkey,"$180,990",2013
Dufour,500 GL,49,Caribbean,Martinique,"$358,466",2013
Dufour,500 GL,49,Caribbean,Martinique,"$346,315",2013
Elan,450,44,USA,Connecticut,"$349,900",2013
Elan,450,44,Europe,Croatia,"$209,588",2013
Elan,Impression 444,45,Europe,Croatia,"$121,348",2013
Elan,444 Impression,45,Europe,Croatia,"$121,257",2013
Elan,444 Impression,45,Europe,Croatia,"$121,227",2013
Elan,Impression 494,48,Europe,Croatia,"$167,605",2013
Elan,494 Impression,49,Europe,Croatia,"$182,180",2013
Elan,Impression 494,49,Europe,Croatia,"$166,391",2013
Grand Soleil,39,40,Europe,Croatia,"$156,696",2013
Grand Soleil,39,40,Europe,Croatia,"$151,837",2013
Grand Soleil,39,40,Europe,Italy,"$236,866",2013
Grand Soleil,47,48,Europe,Sweden,"$464,162",2013
Hallberg-Rassy,412,41,Europe,Spain,"$449,377",2013
Hanse,415,40,Caribbean,Antigua and Barbuda,"$168,000",2013
Hanse,415,40,Europe,Croatia,"$133,617",2013
Hanse,415,40,Europe,Greece,"$157,890",2013
Hanse,415,40,Europe,Greece,"$144,586",2013
Hanse,415,40,Europe,Greece,"$144,549",2013
Hanse,445,44,Europe,Croatia,"$157,911",2013
Hanse,445,44,Europe,Croatia,"$145,764",2013
Hanse,445,44,Europe,Greece,"$218,402",2013
Hanse,445,44,Caribbean,Guadeloupe,"$176,131",2013
Hanse,445,44,Caribbean,Martinique,"$176,131",2013
Hanse,445,44,Europe,Spain,"$229,578",2013
Hanse,445,44,Europe,Turkey,"$157,668",2013
Hanse,495,50,Europe,Greece,"$314,606",2013
Hanse,495,50,Europe,Greece,"$297,601",2013
Hanse,505,50,Europe,Italy,"$358,287",2013
Hanse,495,50,Europe,Portugal,"$291,487",2013
Hanse,575,56,Europe,Croatia,"$340,069",2013
Hanse,575,56,Europe,Italy,"$455,449",2013
Hanse,575,56,Europe,Portugal,"$510,103",2013
Hunter,40,40,USA,Massachusetts,"$186,500",2013
Hunter,40,40,USA,Ohio,"$174,900",2013
Hunter,M-H 40,40,USA,Virginia,"$172,000",2013
Hunter,50 Center Cockpit,50,USA,Virginia,"$340,000",2013
Jeanneau,Sun Odyssey 41DS,40,USA,Florida,"$229,000",2013
Jeanneau,Sun Odyssey 409,40,Europe,Italy,"$95,961",2013
Jeanneau,Sun Odyssey 409,40,USA,New York,"$184,900",2013
Jeanneau,Sun Odyssey 409,40,Europe,Spain,"$132,436",2013
Jeanneau,Sun Odyssey 40.9,40,Europe,Spain,"$127,526",2013
Jeanneau,Sun Odyssey 409,40,Europe,Spain,"$103,275",2013
Jeanneau,Sun Odyssey 439,43,Europe,Croatia,"$139,671",2013
Jeanneau,Sun Odyssey 439,43,Europe,Croatia,"$133,617",2013
Jeanneau,Sun Odyssey 439,43,Europe,Germany,"$162,747",2013
Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$172,463",2013
Jeanneau,Sun Odyssey 439,43,Europe,Italy,"$206,470",2013
Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$200,425",2013
Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$182,180",2013
Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$133,617",2013
Jeanneau,Sun Odyssey 44 DS,44,USA,Virginia,"$229,000",2013
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$145,764",2013
Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$144,549",2013
Jeanneau,Sun Odyssey 469,46,Europe,Greece,"$204,069",2013
Jeanneau,Sun Odyssey 469,46,Europe,Greece,"$194,351",2013
Jeanneau,Sun Odyssey 469,46,Europe,Italy,"$230,792",2013
Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$262,982",2013
Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$217,431",2013
Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$188,278",2013
Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$255,086",2013
Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$242,939",2013
Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$241,725",2013
Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$201,640",2013
Jeanneau,Sun Odyssey 50 DS,49,Europe,France,"$303,686",2013
Jeanneau,Sun Odyssey 509,50,Europe,France,"$334,042",2013
Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$205,284",2013
Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$267,233",2013
Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$266,019",2013
Jeanneau,53,53,Europe,Croatia,"$230,792",2013
Jeanneau,53,53,Europe,Croatia,"$218,645",2013
Jeanneau,53,53,Europe,Greece,"$236,866",2013
Nauticat,42,42,Europe,Spain,"$479,740",2013
RM Yachts,rm 12.60,39,Europe,France,"$333,996",2013
RM Yachts,rm 12.60,39,Europe,France,"$285,415",2013
Rustler,42,42,Europe,United Kingdom,"$465,645",2013
Salona,38,38,USA,Florida,"$138,500",2013
Salona,38,38,USA,New York,"$135,000",2013
Salona,42,42,Europe,Greece,"$194,351",2013
Solaris,42,40,Europe,Italy,"$327,968",2013
Solaris,44,44,Europe,Italy,"$443,364",2013
Tofinou,12,39,Europe,Spain,"$230,792",2013
Tofinou,12,39,Europe,Spain,"$229,636",2013
Tofinou,16,52,Europe,Spain,"$485,879",2013
Triplast,Y 40,40,Europe,Croatia,"$176,107",2013
Triplast,Y 40,40,Europe,Croatia,"$121,379",2013
Van De Stadt,Norman 41,41,Europe,Cyprus,"$115,380",2013
Wauquiez,Opium 39,39,Europe,France,"$241,725",2013
X-Yachts,Xp 38,38,Europe,France,"$252,657",2013
X-Yachts,Xp 38,38,Europe,Italy,"$255,096",2013
Bavaria,41 Cruiser,40,Europe,Croatia,"$233,797",2014
Bavaria,41 Cruiser,40,Europe,Croatia,"$180,382",2014
Bavaria,41 Cruiser,40,Europe,Croatia,"$144,586",2014
Bavaria,41 Cruiser,40,Europe,France,"$130,580",2014
Bavaria,41 Cruiser,40,Europe,Germany,"$156,675",2014
Bavaria,41 Cruiser,40,Europe,Greece,"$148,193",2014
Bavaria,41 Cruiser,40,Europe,Italy,"$180,990",2014
Bavaria,41 Cruiser,40,Europe,Italy,"$160,340",2014
Bavaria,41 Cruiser,40,Europe,Italy,"$157,889",2014
Bavaria,42 Vision,42,Europe,Greece,"$218,585",2014
Bavaria,45 Cruiser,44,Europe,Spain,"$144,549",2014
Bavaria,Vision 46,46,USA,California,"$269,000",2014
Bavaria,Cruiser 46,46,Europe,Croatia,"$179,821",2014
Bavaria,Cruiser 46,46,Europe,Croatia,"$179,775",2014
Bavaria,Cruiser 46,46,Europe,Croatia,"$173,746",2014
Bavaria,Cruiser 46,46,Europe,Croatia,"$157,668",2014
Bavaria,Cruiser 46,46,Europe,Croatia,"$151,837",2014
Bavaria,Cruiser 46,46,Europe,Croatia,"$148,193",2014
Bavaria,Cruiser 46,46,Europe,Germany,"$198,003",2014
Bavaria,Vision 46,46,USA,Virginia,"$299,000",2014
Bavaria,Cruiser 46,46,Europe,,"$201,640",2014
Bavaria,51 Cruiser,49,Europe,Croatia,"$206,498",2014
Bavaria,51 Cruiser,49,Europe,Spain,"$303,686",2014
Bavaria,56 Cruiser,54,Europe,Croatia,"$303,674",2014
Bavaria,56 Cruiser,54,Europe,Italy,"$364,409",2014
Bavaria,56 Cruiser,54,Europe,Italy,"$236,866",2014
Beneteau,Oceanis 38,37,USA,Ohio,"$179,000",2014
